accx,accy,accz,gyrx,gyry,gyrz,magx,magy,magz,linaccx,linaccy,linaccz,rotx,roty,rotz,timestamp
-4.429273,-3.7804444,7.979874,-0.010995574,-0.0012217305,0.009773844,322.44,-333.6,-1140.5399,-0.0047884034,0.0,0.088585466,-0.225958,0.209667,0.070446,10.057462000000001
-4.4484267,-3.8546648,7.9463553,0.007330383,0.002443461,0.004886922,322.86,-332.82,-1140.66,-0.023942016,-0.06943185,0.05746084,-0.225958,0.209667,0.070446,10.00204
-4.31914,-4.0533834,7.8745294,0.02443461,0.018325957,-0.008552114,322.8,-332.46,-1140.5399,0.10295067,-0.2681506,-0.011971008,-0.225958,0.209667,0.070446,10.032229999999998
-4.3766007,-3.940856,7.8793178,0.02565634,0.034208454,-0.02443461,323.22,-332.46,-1140.4199,0.047884032,-0.15322891,-0.0047884034,-0.225958,0.209667,0.070446,10.009459999999999
-4.402937,-3.9073372,7.9008656,0.043982297,0.034208454,-0.021991149,323.03998,-332.34,-1140.4199,0.021547815,-0.11971009,0.01436521,-0.225146,0.210785,0.069719,10.657846999999999
-4.5298295,-3.9336734,7.896077,0.052534413,0.03176499,-0.02687807,322.68,-332.34,-1140.96,-0.10055647,-0.1436521,0.011971008,-0.225146,0.210785,0.069719,9.381037
-4.5441947,-3.8594532,7.8505874,0.056199603,0.02443461,-0.02443461,322.19998,-331.86,-1141.5,-0.11492168,-0.06943185,-0.031124622,-0.225146,0.210785,0.069719,11.67327
-4.5537715,-3.964798,7.8505874,0.061086524,0.034208454,-0.030543262,321.78,-331.5,-1142.16,-0.12210429,-0.17477672,-0.031124622,-0.225146,0.210785,0.069719,8.389885
-4.4795513,-3.9384618,7.884106,0.057421334,0.04886922,-0.03176499,322.13998,-331.74,-1141.98,-0.047884032,-0.14844051,0.0,-0.225146,0.210785,0.069719,10.356269
-4.498705,-3.7924154,7.9032598,0.047647487,0.05375614,-0.029321533,322.19998,-332.4,-1141.62,-0.062249243,0.0,0.023942016,-0.225146,0.210785,0.069719,9.671501
-4.3742065,-3.7924154,7.9966335,0.04886922,0.05375614,-0.02321288,322.8,-332.63998,-1141.74,0.059855044,0.0,0.11731588,-0.223993,0.212219,0.068648,10.023347
-4.4196963,-3.8977604,7.93199,0.043982297,0.04886922,-0.013439035,323.16,-333.12,-1141.26,0.019153614,-0.107739076,0.055066638,-0.223993,0.212219,0.068648,10.005344
-4.3885717,-3.9001546,7.979874,0.036651913,0.04886922,-0.009773844,323.34,-333.84,-1140.66,0.050278235,-0.110133275,0.10295067,-0.223993,0.212219,0.068648,10.042269000000001
-4.4484267,-3.775656,7.953538,0.0,0.04520403,-0.008552114,323.03998,-333.3,-1140.36,-0.0047884034,0.011971008,0.079008654,-0.223993,0.212219,0.068648,9.987001000000001
-4.546589,-3.8139634,7.9128366,-0.010995574,0.039095376,0.0,322.5,-333.53998,-1139.94,-0.10295067,-0.023942016,0.038307227,-0.223993,0.212219,0.068648,10.024578
-4.5561657,-3.9504328,7.943961,-0.02565634,0.039095376,0.0036651916,322.13998,-333.0,-1140.0599,-0.107739076,-0.15562311,0.074220255,-0.223993,0.212219,0.068648,10.003461999999999
-4.663905,-3.9097314,7.7691846,-0.036651913,0.036651913,0.0061086523,321.72,-332.94,-1140.9,-0.21547815,-0.11492168,-0.09816227,-0.224189,0.214259,0.068612,10.040153
-4.584896,-3.9863458,7.881712,-0.04642576,0.029321533,0.009773844,322.68,-333.3,-1141.08,-0.12928689,-0.18435353,0.019153614,-0.224189,0.214259,0.068612,9.991731
-4.6255975,-3.8546648,7.7691846,-0.052534413,0.02565634,0.0036651916,322.97998,-333.24,-1141.44,-0.16998832,-0.05267244,-0.090979666,-0.224189,0.214259,0.068612,10.342653
