accx,accy,accz,gyrx,gyry,gyrz
-9.7324295,1.8004397,-0.49081135,0.2846632,0.6243043,0.7098254
-9.504981,0.60094464,-0.9576807,0.44593164,0.6731735,0.6805039
-9.888053,0.6775591,-0.545878,0.8979719,0.73792523,0.6267477
-10.125079,1.1587936,-0.2825158,0.90041536,0.75991637,0.5681047
-10.0987425,1.946486,-0.8475474,0.8246681,0.77824235,0.41538838
-9.962274,0.8619126,-1.2449849,0.77824235,0.7623598,0.25167647
-10.043676,-0.2825158,-1.3431472,0.77213365,0.7281514,0.09773844
-10.304645,-0.81163436,-0.9696517,0.75502944,0.6780604,-0.061086524
-10.812215,-1.3814543,-0.49081135,0.59864795,0.65240407,-0.2406809
-11.001357,-2.3918076,-0.62009823,0.4447099,0.58032197,-0.44226643
