accx,accy,accz,gyrx,gyry,gyrz,magx,magy,magz,linaccx,linaccy,linaccz,rotx,roty,rotz,timestamp
-0.46926352,-0.51714754,9.679757,-0.029321533,0.019547688,0.13805555,-10.8,15.12,-45.42,-0.016759412,0.14844051,-0.088585466,-0.022414,0.036925,-0.417502,9.678155
-0.58897364,-0.56982,9.727641,-0.05009095,0.018325957,0.1441642,-10.8,15.78,-45.78,-0.1364695,0.095768064,-0.04070143,-0.022414,0.036925,-0.417502,10.020768999999998
-0.6440403,-0.8858546,9.701305,-0.081855945,0.013439035,0.13316862,-10.62,15.719999,-46.079998,-0.18674773,-0.21068975,-0.06703765,-0.022414,0.036925,-0.417502,10.015616
-0.50517654,-0.9816227,9.7084875,-0.080634214,0.004886922,0.12705997,-10.98,15.179999,-46.14,-0.047884032,-0.30645782,-0.059855044,-0.022414,0.036925,-0.417502,10.050692
-0.47165772,-0.9840169,9.825804,-0.04520403,0.004886922,0.13439035,-10.92,14.88,-45.96,-0.011971008,-0.29448682,0.05746084,-0.022414,0.036925,-0.417502,9.984191000000001
-0.4405331,-0.9983821,9.909601,-0.032986723,0.0012217305,0.13683382,-11.099999,14.88,-46.14,0.016759412,-0.30885202,0.1412579,-0.022414,0.036925,-0.417502,10.016116
-0.47405192,-0.93613285,10.014946,-0.029321533,-0.004886922,0.13194689,-11.46,14.759999,-45.719997,-0.011971008,-0.23942018,0.24660277,-0.023386,0.037498,-0.414407,9.995807999999998
-0.39264908,-0.8355764,10.103531,-0.036651913,-0.013439035,0.13194689,-11.219999,15.0,-45.48,0.06703765,-0.1388637,0.33518824,-0.023386,0.037498,-0.414407,10.670884000000001
-0.46208093,-0.8595184,10.127473,-0.04886922,-0.02443461,0.12705997,-11.04,14.16,-44.64,0.0,-0.15322891,0.35913026,-0.023386,0.037498,-0.414407,9.382769999999997
-0.45489833,-1.0390835,10.079589,-0.059864793,-0.039095376,0.12095132,-10.38,14.16,-44.16,0.0047884034,-0.33279404,0.31124622,-0.023386,0.037498,-0.414407,11.924693
-0.521936,-1.1324574,10.0508585,-0.057421334,-0.058643065,0.10262536,-10.139999,14.46,-44.579998,-0.06703765,-0.40940848,0.2825158,-0.02518,0.037037,-0.411818,8.123116
-0.533907,-1.1563994,9.9550905,-0.039095376,-0.073303826,0.09407325,-10.32,14.4,-44.94,-0.079008654,-0.4333505,0.18674773,-0.02518,0.037037,-0.411818,10.054153999999999
-0.4429273,-1.1899183,9.945514,-0.0061086523,-0.087964594,0.087964594,-10.44,15.24,-45.66,0.0,-0.45010993,0.17956513,-0.02518,0.037037,-0.411818,10.000192
-0.39983168,-1.0127473,9.868899,0.0036651916,-0.09040806,0.087964594,-10.5,14.28,-44.879997,0.04309563,-0.272939,0.10295067,-0.02518,0.037037,-0.411818,10.021344999999998
-0.30166942,-0.78769237,9.840169,0.004886922,-0.10140363,0.08674286,-10.38,14.28,-44.52,0.12689269,-0.035913024,0.074220255,-0.02518,0.037037,-0.411818,10.000652999999998
-0.15562311,-0.6751649,9.840169,-0.009773844,-0.10629055,0.08307768,-10.44,15.0,-44.579998,0.272939,0.074220255,0.074220255,-0.02518,0.037037,-0.411818,10.051269
-0.15083471,-0.7158663,9.816227,-0.02321288,-0.10140363,0.08674286,-10.5,15.24,-44.7,0.25857377,0.04070143,0.050278235,-0.026479,0.034957,-0.409711,9.979538999999997
-0.2873042,-0.7015011,9.758766,-0.030543262,-0.095294975,0.09773844,-10.86,16.44,-45.12,0.12210429,0.055066638,-0.0047884034,-0.026479,0.034957,-0.409711,10.024384999999999
-0.30885202,-0.6440403,9.727641,-0.037873644,-0.09285152,0.10873401,-10.679999,16.74,-44.82,0.08140286,0.12210429,-0.035913024,-0.026479,0.034957,-0.409711,9.998808
-0.34715924,-0.6895301,9.837775,-0.059864793,-0.09285152,0.111177474,-10.139999,16.56,-44.52,0.04309563,0.076614454,0.07182605,-0.026479,0.034957,-0.409711,10.372345000000001
-0.4165911,-0.8714894,9.727641,-0.08552113,-0.1001819,0.11362094,-10.2,15.66,-43.62,-0.04070143,-0.090979666,-0.035913024,-0.029152,0.033604,-0.406809,9.680960999999998
-0.39983168,-0.92416185,9.665392,-0.09162979,-0.103847094,0.119729586,-10.5,15.42,-44.04,-0.023942016,-0.1436521,-0.09816227,-0.029152,0.033604,-0.406809,10.017309
-0.37588966,-0.7182605,9.526528,-0.096516706,-0.10873401,0.14172074,-10.62,15.24,-44.28,-0.019153614,0.076614454,-0.23702596,-0.029152,0.033604,-0.406809,10.363998999999998
-0.37588966,-0.7182605,9.526528,-0.112399206,-0.112399206,0.15760323,-10.98,14.94,-44.399998,-0.019153614,0.076614454,-0.23702596,-0.029152,0.033604,-0.406809,10.244614000000002
