accx,accy,accz,gyrx,gyry,gyrz
-9.466674,2.597709,-1.1923125,-0.6914995,0.013439035,3.7323866
-8.614338,2.303222,-2.408567,-0.752586,0.0012217305,3.5906658
-8.678981,1.8459295,-2.815581,-0.5155703,-0.02565634,3.458719
-9.713276,2.3439236,-2.8203697,-0.30543262,-0.021991149,3.3622024
-10.371682,3.5170822,-2.9975405,0.12583824,0.030543262,3.331659
-9.67018,4.156334,-3.3662477,0.31642818,0.112399206,3.38175
-8.983045,4.2401314,-3.5362358,0.22968534,0.27366763,3.2705724
-8.918402,4.2999864,-3.9217024,0.08552113,0.41905355,3.1325169
-9.411607,2.5091233,-3.5889084,0.02565634,0.49846604,3.1068606
-10.323798,0.37828386,-3.4715924,-0.13805555,0.6133087,3.1764994
-11.125855,-0.34237084,-3.1004913,-0.21502456,0.6585127,3.1948252
-11.010934,1.3623008,-2.8898015,-0.36163223,0.7318166,3.1874948
-10.316615,3.4500446,-2.789245,-0.47036624,0.75747293,3.150843
-9.698911,4.0581717,-3.241749,-0.5204572,0.752586,3.095865
-9.090784,3.0573955,-3.679888,-0.4166101,0.73914695,3.0079005
-8.925584,1.1803415,-3.6966474,-0.18325958,0.7892379,2.960253
-9.004593,0.59615624,-3.5673606,-0.09162979,0.8332202,2.9932396
-9.210494,0.7158663,-3.2202013,-0.09773844,0.8686504,2.9859092
-9.703699,1.1109096,-2.7964275,-0.20647246,0.93584555,2.896723
-9.818622,2.2050598,-2.8562827,-0.3555236,0.91751957,2.7501154
-9.998186,2.633622,-2.27928,-0.56321776,0.893085,2.538756
-9.998186,2.633622,-2.27928,-0.6291912,0.8979719,2.3774874
-10.000581,3.643975,-2.0614076,-0.40194935,0.9334021,2.2553146
-9.636662,3.9959226,-1.7549498,0.015882496,0.97494096,2.0683897
-8.930372,3.6008794,-1.7836803,0.5876524,0.9761627,1.9547688
-8.676587,2.9400797,-1.7836803,0.9810496,0.96761054,1.9254472
-9.0429,2.8107927,-1.6089035,1.1093313,0.91874135,1.8997909
-9.224859,3.1914709,-2.0039468,0.93828905,0.86009824,1.7898352
-8.836999,4.7070007,-2.7246015,0.453262,0.7867944,1.5552629
-8.238448,6.5840545,-2.8323407,-0.087964594,0.6401868,1.3109168
-7.524976,6.131551,-2.633622,-0.4654793,0.5412266,1.1093313
-7.479486,5.121197,-2.861071,-0.48624873,0.59131753,1.0592403
-7.807492,5.4085016,-3.5458126,-0.14782938,0.6389651,1.1117748
-8.121132,6.2129536,-3.1124623,0.26145032,0.6230826,1.0274754
-8.310274,7.0365586,-2.9783869,0.5705481,0.66828656,0.95539325
-8.669404,6.861782,-2.9903579,0.7611381,0.6927212,1.0396926
-8.384495,7.2424603,-3.8522706,0.7147123,0.61208695,1.0604621
-8.123527,7.1514807,-4.501099,0.41172317,0.5412266,0.93951076
-8.504205,6.993463,-4.4963107,0.17348573,0.56199604,0.8051204
-8.678981,6.667852,-3.9815574,0.2846632,0.6243043,0.7098254
-8.985439,6.160281,-3.383007,0.44593164,0.6731735,0.6805039
-8.63828,6.2608376,-3.1555579,0.8979719,0.73792523,0.6267477
-8.916007,6.0477533,-2.885013,0.90041536,0.75991637,0.5681047
-9.557653,5.755661,-2.4779987,0.8246681,0.77824235,0.41538838
-9.679757,5.3199162,-2.6120741,0.77824235,0.7623598,0.25167647
-9.234436,5.231331,-2.4181437,0.77213365,0.7281514,0.09773844
-9.289502,5.57849,-3.0933087,0.75502944,0.6780604,-0.061086524
-10.139444,5.145139,-2.0733786,0.59864795,0.65240407,-0.2406809
