accx,accy,accz,gyrx,gyry,gyrz
-10.635044,2.6647465,-1.7310078,0.039095376,0.042760566,0.029321533
-9.895236,2.2290018,-1.6160861,0.018325957,0.04520403,0.029321533
-9.234436,2.4013844,-1.6184803,-0.002443461,0.04642576,0.028099801
-9.552865,2.5881321,-1.6472107,-0.0036651916,0.039095376,0.02687807
-10.328587,2.693477,-1.769315,0.028099801,0.042760566,0.032986723
-10.551247,2.4732103,-2.2002714,0.056199603,0.039095376,0.040317107
-10.551247,2.882619,-2.1691468,0.037873644,0.040317107,0.04886922
-10.697293,3.550601,-2.2529438,0.02076942,0.040317107,0.052534413
-10.876859,3.775656,-1.8722657,-0.0061086523,0.042760566,0.05375614
-10.635044,4.1491513,-2.0949266,-0.02321288,0.035430185,0.065973446
-10.474632,4.249708,-1.7836803,-0.030543262,0.021991149,0.081855945
-10.187328,4.355053,-2.327164,-0.04153884,0.010995574,0.09407325
-10.216059,4.745308,-2.8203697,-0.035430185,0.004886922,0.112399206
-10.213664,5.1523223,-3.1651347,-0.02687807,-0.004886922,0.13561209
-9.983821,4.867412,-2.6551697,-0.019547688,-0.010995574,0.15149458
-9.770737,4.5082817,-2.4061728,-0.021991149,-0.012217305,0.17470746
-9.698911,5.12838,-2.8658595,-0.034208454,-0.009773844,0.19547687
-9.55047,7.4962454,-3.8043866,-0.059864793,-0.0061086523,0.204029
-9.004593,10.575189,-4.6902413,-0.07941248,-0.007330383,0.21502456
-7.9822683,11.839328,-4.7644615,-0.080634214,-0.009773844,0.21868975
-7.4723034,10.666168,-5.020641,-0.080634214,-0.009773844,0.21868975
-8.145074,9.471462,-5.3318872,-0.0720821,-0.008552114,0.21013765
-9.035717,8.4347725,-5.6910176,-0.05497787,-0.008552114,0.20647246
-9.330204,7.505822,-4.584896,-0.030543262,-0.002443461,0.20280726
-9.006987,7.575254,-3.8402996,-0.013439035,0.0036651916,0.1881465
-9.315839,8.008605,-4.3837833,-0.009773844,0.010995574,0.17959438
-9.691729,7.6949644,-4.0797195,-0.007330383,0.02321288,0.16737708
-9.655815,6.5457473,-2.7844565,-0.0036651916,0.036651913,0.15515977
-9.119514,5.497087,-2.1763294,0.02565634,0.05009095,0.15149458
-8.7292595,4.6591167,-1.4508862,0.021991149,0.065973446,0.15393804
-8.901642,4.9176903,-2.396596,0.012217305,0.087964594,0.14782938
-9.452309,4.7429137,-2.8395233,0.0012217305,0.105068825,0.14172074
-9.885659,4.0557775,-2.3702598,0.017104227,0.118507855,0.13927728
-9.631873,2.6240451,-1.7717092,0.03176499,0.12583824,0.1282817
-8.710106,0.81881696,-0.8810662,0.039095376,0.13316862,0.11362094
-7.6973586,-0.6464345,-0.3854665,0.05375614,0.13805555,0.11484267
-7.441179,-0.5674258,-0.6631939,0.052534413,0.1441642,0.112399206
-7.477092,-0.31364042,-2.1068976,0.028099801,0.16249016,0.09896017
-7.589619,0.6727707,-2.6743233,0.0061086523,0.17959438,0.08674286
-7.752425,1.7860745,-3.4117374,-0.007330383,0.19181168,0.073303826
-8.200141,1.7549498,-3.25372,0.0036651916,0.20769419,0.058643065
-9.035717,1.103727,-2.8658595,0.032986723,0.2125811,0.040317107
-9.895236,0.36631286,-2.27928,0.05497787,0.21380283,0.032986723
